subject, session, target, StimLat, CurrentTask, TaskCondition, block, trial, LoadLevel, SetSize, ShownLocs, AllColors, ShownColors, ProbeMatch, ChosenProbeColor, CorrectProbeColor, ProbeLoc, probert, msecProbeRT, probeACC, response, error, matchCond
103, 2, SUP, Left, 2, Precision, 4, 17, 2, 3, [5 6 7], [148 168 188], [148 168 188], 99, 2, 168, 6, 2.272433e+00, 2272, 13, 181, 13, NA
103, 2, SUP, Left, 2, Precision, 4, 18, 1, 1, 2, 308, 308, 99, 1, 308, 2, 2.113347e+00, 2113, 11, 319, 11, NA
103, 2, SUP, Left, 2, Precision, 4, 19, 1, 1, 8, 315, 315, 99, 1, 315, 8, 2.698165e+00, 2698, 8, 323, 8, NA
103, 2, SUP, Left, 2, Precision, 4, 20, 4, 7, [1 2 3 4 5 6 7], [155 46 23 148 102 278 136], [278 148 23 155 102 136 46], 99, 6, 136, 6, 2.234783e+00, 2235, 100, 36, -100, NA
103, 2, SUP, Left, 2, Precision, 4, 21, 2, 3, [6 7 8], [233 121 54], [233 121 54], 99, 3, 54, 8, 1.796040e+00, 1796, 64, 118, 64, NA
103, 2, SUP, Left, 2, Precision, 4, 22, 3, 5, [2 3 4 5 6], [159 330 91 112 10], [330 159 112 91 10], 99, 5, 10, 6, 1.612895e+00, 1613, 2, 12, 2, NA
103, 2, SUP, Left, 2, Precision, 4, 23, 1, 1, 6, 334, 334, 99, 1, 334, 6, 1.871291e+00, 1871, 4, 338, 4, NA
103, 2, SUP, Left, 2, Precision, 4, 24, 3, 5, [1 2 3 4 5], [183 50 238 324 237], [324 237 50 183 238], 99, 5, 238, 5, 1.920464e+00, 1920, 3, 241, 3, NA
103, 2, SUP, Left, 2, Precision, 4, 25, 3, 5, [3 4 5 6 7], [351 241 311 320 64], [241 351 64 320 311], 99, 2, 351, 4, 2.129611e+00, 2130, 125, 226, -125, NA
103, 2, SUP, Left, 2, Precision, 4, 26, 1, 1, 3, 146, 146, 99, 1, 146, 3, 1.930825e+00, 1931, 3, 149, 3, NA
103, 2, SUP, Left, 2, Precision, 4, 27, 4, 7, [2 3 4 5 6 7 8], [334 26 108 75 142 148 210], [26 148 75 210 108 334 142], 99, 1, 26, 2, 1.924181e+00, 1924, 3, 23, -3, NA
103, 2, SUP, Left, 2, Precision, 4, 28, 4, 7, [3 4 5 6 7 8 9], [141 336 222 290 263 333 58], [141 290 263 333 336 222 58], 99, 2, 290, 4, 1.517521e+00, 1518, 15, 275, -15, NA
103, 2, SUP, Left, 2, Precision, 4, 29, 1, 1, 8, 186, 186, 99, 1, 186, 8, 2.062262e+00, 2062, 1, 185, -1, NA
103, 2, SUP, Left, 2, Precision, 4, 30, 3, 5, [4 5 6 7 8], [180 57 74 138 252], [138 74 57 252 180], 99, 2, 74, 5, 1.911683e+00, 1912, 130, 204, 130, NA
103, 2, SUP, Left, 2, Precision, 4, 31, 1, 1, 3, 80, 80, 99, 1, 80, 3, 1.512833e+00, 1513, 7, 73, -7, NA
103, 2, SUP, Left, 2, Precision, 4, 32, 1, 1, 3, 250, 250, 99, 1, 250, 3, 1.825859e+00, 1826, 8, 258, 8, NA
103, 2, SUP, Left, 2, Precision, 4, 33, 3, 5, [1 2 3 4 5], [310 139 316 200 198], [200 139 316 198 310], 99, 3, 316, 3, 2.315621e+00, 2316, 26, 290, -26, NA
103, 2, SUP, Left, 2, Precision, 4, 34, 2, 3, [6 7 8], [82 163 317], [163 82 317], 99, 1, 163, 6, 1.587996e+00, 1588, 35, 198, 35, NA
103, 2, SUP, Left, 2, Precision, 4, 35, 2, 3, [4 5 6], [114 231 312], [231 114 312], 99, 1, 231, 4, 1.389744e+00, 1390, 7, 238, 7, NA
103, 2, SUP, Left, 2, Precision, 4, 36, 2, 3, [7 8 9], [330 54 45], [45 330 54], 99, 2, 330, 8, 1.438779e+00, 1439, 4, 326, -4, NA
103, 2, SUP, Left, 2, Precision, 4, 37, 1, 1, 6, 146, 146, 99, 1, 146, 6, 1.344280e+00, 1344, 3, 149, 3, NA
103, 2, SUP, Left, 2, Precision, 4, 38, 3, 5, [2 3 4 5 6], [200 228 35 102 112], [102 200 112 35 228], 99, 2, 200, 3, 2.273491e+00, 2273, 50, 150, -50, NA
103, 2, SUP, Left, 2, Precision, 4, 39, 1, 1, 3, 285, 285, 99, 1, 285, 3, 1.498529e+00, 1499, 2, 287, 2, NA
103, 2, SUP, Left, 2, Precision, 4, 40, 3, 5, [1 2 3 4 5], [96 331 323 186 94], [186 323 94 331 96], 99, 3, 94, 3, 2.555399e+00, 2555, 8, 102, 8, NA
103, 2, SUP, Left, 2, Precision, 4, 41, 1, 1, 7, 254, 254, 99, 1, 254, 7, 1.340346e+00, 1340, 7, 261, 7, NA
103, 2, SUP, Left, 2, Precision, 4, 42, 4, 7, [2 3 4 5 6 7 8], [63 49 133 257 356 192 6], [49 356 63 192 6 133 257], 99, 6, 133, 7, 1.925508e+00, 1926, 94, 39, -94, NA
103, 2, SUP, Left, 2, Precision, 4, 43, 2, 3, [3 4 5], [52 48 54], [52 48 54], 99, 3, 54, 5, 1.831314e+00, 1831, 3, 57, 3, NA
103, 2, SUP, Left, 2, Precision, 4, 44, 4, 7, [1 2 3 4 5 6 7], [266 236 159 304 3 254 29], [3 266 29 254 304 159 236], 99, 5, 304, 5, 1.783688e+00, 1784, 76, 20, 76, NA
103, 2, SUP, Left, 2, Precision, 4, 45, 3, 5, [4 5 6 7 8], [142 235 200 334 29], [142 29 200 334 235], 99, 2, 29, 5, 1.912325e+00, 1912, 169, 220, -169, NA
103, 2, SUP, Left, 2, Precision, 4, 46, 2, 3, [7 8 9], [123 310 323], [310 123 323], 99, 1, 310, 7, 1.514216e+00, 1514, 17, 293, -17, NA
103, 2, SUP, Left, 2, Precision, 4, 47, 2, 3, [2 3 4], [97 37 273], [37 97 273], 99, 3, 273, 4, 1.826607e+00, 1827, 6, 267, -6, NA
103, 2, SUP, Left, 2, Precision, 4, 48, 2, 3, [6 7 8], [276 291 38], [291 276 38], 99, 3, 38, 8, 1.915599e+00, 1916, 16, 22, -16, NA
103, 2, SUP, Left, 2, Precision, 4, 49, 3, 5, [4 5 6 7 8], [157 92 319 11 150], [150 92 11 157 319], 99, 5, 319, 8, 2.356883e+00, 2357, 30, 289, -30, NA
103, 2, SUP, Left, 2, Precision, 4, 50, 2, 3, [4 5 6], [290 343 75], [75 290 343], 99, 3, 343, 6, 3.134349e+00, 3134, 3, 340, -3, NA
103, 2, SUP, Left, 2, Precision, 4, 51, 4, 7, [2 3 4 5 6 7 8], [31 254 194 210 202 137 132], [254 202 31 132 137 210 194], 99, 2, 202, 3, 2.246393e+00, 2246, 10, 212, 10, NA
103, 2, SUP, Left, 2, Precision, 4, 52, 3, 5, [5 6 7 8 9], [116 81 14 216 178], [178 14 216 81 116], 99, 4, 81, 8, 2.311792e+00, 2312, 92, 173, 92, NA
103, 2, SUP, Left, 2, Precision, 4, 53, 1, 1, 9, 55, 55, 99, 1, 55, 9, 1.146384e+00, 1146, 9, 46, -9, NA
103, 2, SUP, Left, 2, Precision, 4, 54, 4, 7, [3 4 5 6 7 8 9], [305 337 42 53 178 247 158], [178 42 337 158 247 53 305], 99, 3, 337, 5, 2.171149e+00, 2171, 116, 221, -116, NA
103, 2, SUP, Left, 2, Precision, 4, 55, 4, 7, [1 2 3 4 5 6 7], [82 312 45 118 291 210 115], [118 45 115 291 210 82 312], 99, 5, 210, 5, 2.444108e+00, 2444, 45, 255, 45, NA
103, 2, SUP, Left, 2, Precision, 4, 56, 2, 3, [6 7 8], [144 61 215], [215 61 144], 99, 1, 215, 6, 1.741503e+00, 1742, 6, 221, 6, NA
103, 2, SUP, Left, 2, Precision, 4, 57, 4, 7, [1 2 3 4 5 6 7], [156 151 112 220 312 92 231], [231 112 156 220 151 92 312], 99, 4, 220, 4, 2.550416e+00, 2550, 6, 214, -6, NA
103, 2, SUP, Left, 2, Precision, 4, 58, 4, 7, [1 2 3 4 5 6 7], [259 54 215 103 191 223 298], [259 215 191 223 298 54 103], 99, 2, 215, 2, 1.968060e+00, 1968, 60, 275, 60, NA
103, 2, SUP, Left, 2, Precision, 4, 59, 2, 3, [5 6 7], [160 101 32], [32 101 160], 99, 1, 32, 5, 1.905483e+00, 1905, 0, 32, 0, NA
103, 2, SUP, Left, 2, Precision, 4, 60, 1, 1, 4, 197, 197, 99, 1, 197, 4, 2.345673e+00, 2346, 6, 203, 6, NA
103, 2, SUP, Left, 2, Precision, 4, 61, 1, 1, 4, 236, 236, 99, 1, 236, 4, 1.369853e+00, 1370, 2, 238, 2, NA
103, 2, SUP, Left, 2, Precision, 4, 62, 1, 1, 4, 181, 181, 99, 1, 181, 4, 1.428193e+00, 1428, 2, 183, 2, NA
103, 2, SUP, Left, 2, Precision, 4, 63, 2, 3, [6 7 8], [80 219 89], [80 89 219], 99, 3, 219, 8, 2.356268e+00, 2356, 20, 239, 20, NA
103, 2, SUP, Left, 2, Precision, 4, 64, 4, 7, [1 2 3 4 5 6 7], [316 223 233 262 185 153 353], [153 223 233 262 185 353 316], 99, 4, 262, 4, 2.205696e+00, 2206, 20, 242, -20, NA
103, 2, SUP, Left, 2, Precision, 4, 65, 3, 5, [3 4 5 6 7], [232 240 134 287 358], [287 134 232 240 358], 99, 2, 134, 4, 2.775776e+00, 2776, 34, 100, -34, NA
103, 2, SUP, Left, 2, Precision, 4, 66, 2, 3, [4 5 6], [144 210 229], [210 229 144], 99, 2, 229, 5, 2.184905e+00, 2185, 9, 238, 9, NA
103, 2, SUP, Left, 2, Precision, 4, 67, 2, 3, [4 5 6], [262 345 195], [262 195 345], 99, 2, 195, 5, 1.849937e+00, 1850, 2, 197, 2, NA
103, 2, SUP, Left, 2, Precision, 4, 68, 4, 7, [2 3 4 5 6 7 8], [42 52 197 69 323 38 62], [38 323 69 62 197 42 52], 99, 2, 323, 3, 2.201204e+00, 2201, 17, 340, 17, NA
103, 2, SUP, Left, 2, Precision, 4, 69, 3, 5, [1 2 3 4 5], [318 343 272 247 252], [252 247 272 318 343], 99, 3, 272, 3, 4.000958e+00, Time-out, 36, 236, -36, NA
103, 2, SUP, Left, 2, Precision, 4, 70, 1, 1, 6, 243, 243, 99, 1, 243, 6, 1.804229e+00, 1804, 3, 240, -3, NA
103, 2, SUP, Left, 2, Precision, 4, 71, 3, 5, [5 6 7 8 9], [176 125 211 274 347], [176 211 274 125 347], 99, 3, 274, 7, 4.000305e+00, Time-out, 5, 269, -5, NA
103, 2, SUP, Left, 2, Precision, 4, 72, 4, 7, [3 4 5 6 7 8 9], [246 298 106 323 183 153 352], [323 246 153 352 298 183 106], 99, 3, 153, 5, 2.950994e+00, 2951, 123, 276, 123, NA
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 1, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [121 41 201], 1, 3, 201, 9, 7.777268e-01, 778, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 2, 2, 3, [3 4 5], [1 41 81 121 161 201 241 281 320], [1 201 161], 2, 3, 161, 4, 1.315258e+00, 1315, 0, s, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 3, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [41 320 241 161 1 81 121], 2, 9, 201, 5, 7.723771e-01, 772, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 4, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [161 1 241], 2, 2, 1, 4, 9.093024e-01, 909, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 5, 1, 1, 5, [1 41 81 121 161 201 241 281 320], 320, 2, 9, 1, 5, 4.712986e-01, 471, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 6, 1, 1, 1, [1 41 81 121 161 201 241 281 320], 81, 2, 9, 201, 1, 7.050834e-01, 705, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 7, 2, 3, [3 4 5], [1 41 81 121 161 201 241 281 320], [161 201 320], 2, 2, 201, 5, 8.582687e-01, 858, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 8, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [320 161 201 281 41 241 1], 2, 9, 121, 4, 8.991783e-01, 899, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 9, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [281 161 241 121 201], 2, 3, 241, 5, 1.372977e+00, 1373, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 10, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [241 41 1 320 281 81 201], 2, 3, 1, 6, 1.086051e+00, 1086, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 11, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [281 41 1], 1, 3, 1, 6, 6.796324e-01, 680, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 12, 1, 1, 7, [1 41 81 121 161 201 241 281 320], 81, 2, 9, 1, 7, 5.051830e-01, 505, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 13, 3, 5, [4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [320 161 1 41 201], 1, 3, 1, 6, 8.577880e-01, 858, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 14, 2, 3, [5 6 7], [1 41 81 121 161 201 241 281 320], [121 161 1], 2, 2, 161, 5, 7.946762e-01, 795, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 15, 3, 5, [4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [281 41 201 161 241], 1, 1, 281, 4, 7.169224e-01, 717, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 16, 2, 3, [1 2 3], [1 41 81 121 161 201 241 281 320], [281 201 121], 1, 2, 201, 2, 1.205867e+00, 1206, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 17, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [81 320 281 241 121 1 161], 1, 5, 121, 7, 7.908152e-01, 791, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 18, 2, 3, [2 3 4], [1 41 81 121 161 201 241 281 320], [81 1 121], 1, 2, 1, 3, 6.735082e-01, 674, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 19, 1, 1, 2, [1 41 81 121 161 201 241 281 320], 320, 2, 9, 161, 2, 6.896606e-01, 690, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 20, 1, 1, 9, [1 41 81 121 161 201 241 281 320], 161, 1, 1, 161, 9, 4.036386e-01, 404, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 21, 2, 3, [5 6 7], [1 41 81 121 161 201 241 281 320], [161 281 241], 1, 1, 161, 5, 6.128753e-01, 613, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 22, 1, 1, 5, [1 41 81 121 161 201 241 281 320], 121, 2, 9, 1, 5, 5.900888e-01, 590, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 23, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [201 121 320 1 81], 2, 9, 281, 4, 6.710920e-01, 671, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 24, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [241 121 41 320 161 281 201], 1, 4, 320, 6, 9.368316e-01, 937, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 25, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [320 121 241 81 1 41 161], 2, 2, 121, 9, 1.202020e+00, 1202, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 26, 2, 3, [3 4 5], [1 41 81 121 161 201 241 281 320], [241 121 320], 1, 3, 320, 5, 6.508481e-01, 651, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 27, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [320 81 41 241 201 1 161], 1, 5, 201, 6, 9.570173e-01, 957, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 28, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [41 161 320 201 281], 1, 1, 41, 5, 1.029792e+00, 1030, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 29, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [81 241 161 201 320], 2, 4, 201, 6, 7.678922e-01, 768, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 30, 2, 3, [3 4 5], [1 41 81 121 161 201 241 281 320], [281 121 161], 2, 9, 81, 3, 9.442601e-01, 944, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 31, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [161 320 81], 1, 3, 81, 6, 1.089349e+00, 1089, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 32, 1, 1, 8, [1 41 81 121 161 201 241 281 320], 41, 2, 9, 201, 8, 4.428139e-01, 443, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 33, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [1 320 201 281 81], 1, 1, 1, 1, 6.839066e-01, 684, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 34, 1, 1, 2, [1 41 81 121 161 201 241 281 320], 241, 2, 9, 320, 2, 4.700360e-01, 470, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 35, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 81, 2, 9, 121, 6, 6.234089e-01, 623, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 36, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [241 201 81 41 320 161 121], 1, 1, 241, 2, 6.339965e-01, 634, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 37, 3, 5, [3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [281 121 1 81 241], 1, 1, 281, 3, 5.539922e-01, 554, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 38, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [81 241 281], 2, 2, 241, 6, 7.546379e-01, 755, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 39, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [81 121 1 320 161 241 201], 2, 9, 281, 6, 1.020860e+00, 1021, 0, s, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 40, 2, 3, [1 2 3], [1 41 81 121 161 201 241 281 320], [161 320 41], 2, 9, 121, 2, 4.777870e-01, 478, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 41, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [1 320 41 281 241], 2, 9, 121, 7, 7.111428e-01, 711, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 42, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [320 81 281 201 41], 1, 5, 41, 9, 9.767624e-01, 977, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 43, 1, 1, 5, [1 41 81 121 161 201 241 281 320], 281, 1, 1, 281, 5, 4.334990e-01, 433, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 44, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [281 241 320 161 201 41 81], 2, 2, 241, 7, 6.755029e-01, 676, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 45, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [41 201 281 121 81 241 161], 1, 4, 121, 6, 7.399949e-01, 740, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 46, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [81 201 121], 1, 3, 121, 8, 6.938658e-01, 694, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 47, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [281 81 161 41 201], 1, 1, 281, 2, 1.191524e+00, 1192, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 48, 3, 5, [3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [320 81 201 281 121], 1, 5, 121, 7, 6.804621e-01, 680, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 49, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [1 41 201 81 281], 2, 1, 1, 5, 7.855763e-01, 786, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 50, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [201 161 121 41 320 1 281], 2, 1, 201, 9, 7.951867e-01, 795, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 51, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [281 161 201 320 41], 1, 2, 161, 3, 1.124281e+00, 1124, 0, d, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 52, 1, 1, 3, [1 41 81 121 161 201 241 281 320], 121, 1, 1, 121, 3, 6.218126e-01, 622, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 53, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [121 281 41 1 241 201 320], 2, 4, 1, 5, 7.027435e-01, 703, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 54, 1, 1, 4, [1 41 81 121 161 201 241 281 320], 121, 2, 9, 41, 4, 5.047384e-01, 505, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 55, 1, 1, 8, [1 41 81 121 161 201 241 281 320], 1, 2, 9, 41, 8, 5.699566e-01, 570, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 56, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [241 320 161], 1, 3, 161, 8, 8.273454e-01, 827, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 57, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [320 201 1 121 81 41 281], 2, 9, 241, 4, 7.891805e-01, 789, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 58, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 81, 1, 1, 81, 6, 7.095749e-01, 710, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 59, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [201 281 1 320 41 121 81], 1, 2, 281, 3, 9.271044e-01, 927, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 60, 1, 1, 1, [1 41 81 121 161 201 241 281 320], 320, 2, 9, 201, 1, 4.562366e-01, 456, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 61, 1, 1, 3, [1 41 81 121 161 201 241 281 320], 121, 2, 9, 281, 3, 5.866348e-01, 587, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 62, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [121 81 201], 2, 3, 201, 8, 7.707419e-01, 771, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 63, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [1 121 241 81 161], 2, 9, 320, 5, 7.009156e-01, 701, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 64, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [161 281 121 320 41 201 1], 1, 2, 281, 3, 8.706471e-01, 871, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 65, 3, 5, [3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [1 320 241 81 281], 1, 3, 241, 5, 1.655442e+00, 1655, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 66, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [161 121 81], 2, 9, 241, 4, 4.324852e-01, 432, 1, d, NA, novel non-match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 67, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [241 281 320 121 81], 2, 4, 121, 3, 6.660534e-01, 666, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 68, 1, 1, 2, [1 41 81 121 161 201 241 281 320], 1, 1, 1, 1, 2, 6.027000e-01, 603, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 69, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [281 241 41 320 81 121 1], 1, 7, 1, 9, 6.130018e-01, 613, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 70, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [121 81 320 241 41], 2, 3, 320, 5, 6.215147e-01, 622, 1, d, NA, lure
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 71, 1, 1, 4, [1 41 81 121 161 201 241 281 320], 161, 1, 1, 161, 4, 4.793124e-01, 479, 1, s, NA, match
103, 2, SUP, Left, 1, SpatialChangeDetection, 5, 72, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [1 201 81 161 121 41 281], 1, 4, 161, 5, 6.880078e-01, 688, 0, d, NA, match
103, 2, SUP, Left, 2, Precision, 6, 1, 2, 3, [6 7 8], [81 195 228], [195 81 228], 99, 3, 228, 8, 1.476186e+00, 1476, 12, 240, 12, NA
103, 2, SUP, Left, 2, Precision, 6, 2, 3, 5, [2 3 4 5 6], [339 311 356 125 347], [311 356 347 339 125], 99, 2, 356, 3, 2.238148e+00, 2238, 6, 350, -6, NA
103, 2, SUP, Left, 2, Precision, 6, 3, 2, 3, [4 5 6], [287 221 164], [164 221 287], 99, 3, 287, 6, 2.111705e+00, 2112, 11, 276, -11, NA
103, 2, SUP, Left, 2, Precision, 6, 4, 1, 1, 1, 91, 91, 99, 1, 91, 1, 1.849078e+00, 1849, 1, 92, 1, NA
103, 2, SUP, Left, 2, Precision, 6, 5, 4, 7, [2 3 4 5 6 7 8], [10 90 117 167 355 88 241], [117 10 241 167 88 355 90], 99, 3, 241, 4, 2.848958e+00, 2849, 117, 124, -117, NA
103, 2, SUP, Left, 2, Precision, 6, 6, 1, 1, 2, 225, 225, 99, 1, 225, 2, 2.233541e+00, 2234, 7, 232, 7, NA
