subject, session, target, StimLat, CurrentTask, TaskCondition, block, trial, LoadLevel, SetSize, ShownLocs, AllColors, ShownColors, ProbeMatch, ChosenProbeColor, CorrectProbeColor, ProbeLoc, probert, msecProbeRT, probeACC, response, error, matchCond
103, 3, INF, Left, 2, Precision, 2, 61, 4, 7, [3 4 5 6 7 8 9], [308 71 133 214 234 73 176], [71 73 234 176 308 214 133], 99, 7, 133, 9, 1.725267e+00, 1725, 4, 129, -4, NA
103, 3, INF, Left, 2, Precision, 2, 62, 1, 1, 6, 90, 90, 99, 1, 90, 6, 1.102595e+00, 1103, 21, 69, -21, NA
103, 3, INF, Left, 2, Precision, 2, 63, 1, 1, 5, 287, 287, 99, 1, 287, 5, 1.127813e+00, 1128, 38, 325, 38, NA
103, 3, INF, Left, 2, Precision, 2, 64, 2, 3, [1 2 3], [342 191 46], [191 342 46], 99, 3, 46, 3, 2.248192e+00, 2248, 2, 44, -2, NA
103, 3, INF, Left, 2, Precision, 2, 65, 4, 7, [1 2 3 4 5 6 7], [242 3 210 167 196 16 76], [16 167 242 3 196 210 76], 99, 2, 167, 2, 1.881076e+00, 1881, 146, 21, -146, NA
103, 3, INF, Left, 2, Precision, 2, 66, 3, 5, [1 2 3 4 5], [29 169 285 319 155], [285 169 155 319 29], 99, 5, 29, 5, 1.746052e+00, 1746, 8, 21, -8, NA
103, 3, INF, Left, 2, Precision, 2, 67, 4, 7, [2 3 4 5 6 7 8], [288 74 83 165 148 105 118], [105 118 74 83 288 148 165], 99, 1, 105, 2, 2.979424e+00, 2979, 78, 183, 78, NA
103, 3, INF, Left, 2, Precision, 2, 68, 1, 1, 7, 267, 267, 99, 1, 267, 7, 1.277569e+00, 1278, 6, 273, 6, NA
103, 3, INF, Left, 2, Precision, 2, 69, 2, 3, [5 6 7], [39 176 182], [39 176 182], 99, 1, 39, 5, 1.605865e+00, 1606, 8, 31, -8, NA
103, 3, INF, Left, 2, Precision, 2, 70, 2, 3, [1 2 3], [208 172 277], [208 277 172], 99, 1, 208, 1, 1.496294e+00, 1496, 12, 220, 12, NA
103, 3, INF, Left, 2, Precision, 2, 71, 1, 1, 5, 278, 278, 99, 1, 278, 5, 1.425062e+00, 1425, 1, 277, -1, NA
103, 3, INF, Left, 2, Precision, 2, 72, 4, 7, [2 3 4 5 6 7 8], [313 110 327 42 282 43 223], [313 282 223 110 327 43 42], 99, 1, 313, 2, 1.905816e+00, 1906, 45, 268, -45, NA
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 1, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [320 281 81 201 121 41 1], 2, 3, 81, 9, 7.569048e-01, 757, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 2, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [241 81 201 121 161], 2, 9, 1, 9, 5.269147e-01, 527, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 3, 1, 1, 7, [1 41 81 121 161 201 241 281 320], 201, 1, 1, 201, 7, 1.336796e+00, 1337, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 4, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 320, 2, 9, 161, 6, 4.013406e-01, 401, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 5, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [1 320 81 121 281 241 161], 2, 9, 41, 4, 8.830250e-01, 883, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 6, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [241 161 320 41 121], 1, 1, 241, 1, 8.117985e-01, 812, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 7, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [1 81 241 121 161 281 320], 1, 1, 1, 1, 1.142032e+00, 1142, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 8, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [241 281 161 320 201 81 121], 2, 9, 1, 6, 999, 999000, 0, NA, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 9, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [161 281 81 320 41 1 201], 1, 2, 281, 3, 7.125001e-01, 713, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 10, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [320 241 121 41 281 161 201], 1, 7, 201, 8, 6.815289e-01, 682, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 11, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [41 121 201], 1, 3, 201, 9, 7.462265e-01, 746, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 12, 1, 1, 2, [1 41 81 121 161 201 241 281 320], 201, 1, 1, 201, 2, 5.966841e-01, 597, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 13, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [1 41 241 320 201], 2, 9, 281, 4, 7.093122e-01, 709, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 14, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [201 1 161 81 241 121 320], 1, 4, 81, 4, 9.267441e-01, 927, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 15, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [241 161 81 281 320 201 121], 2, 7, 121, 5, 8.562941e-01, 856, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 16, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [281 161 1 121 201], 2, 5, 201, 4, 1.017339e+00, 1017, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 17, 2, 3, [2 3 4], [1 41 81 121 161 201 241 281 320], [41 81 1], 1, 1, 41, 2, 8.188531e-01, 819, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 18, 1, 1, 1, [1 41 81 121 161 201 241 281 320], 320, 2, 9, 81, 1, 4.365449e-01, 437, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 19, 1, 1, 3, [1 41 81 121 161 201 241 281 320], 281, 1, 1, 281, 3, 8.452679e-01, 845, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 20, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [121 281 41 81 241 1 201], 2, 7, 201, 7, 7.993513e-01, 799, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 21, 2, 3, [2 3 4], [1 41 81 121 161 201 241 281 320], [241 281 201], 2, 9, 161, 2, 6.642659e-01, 664, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 22, 1, 1, 1, [1 41 81 121 161 201 241 281 320], 281, 2, 9, 201, 1, 5.137681e-01, 514, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 23, 1, 1, 1, [1 41 81 121 161 201 241 281 320], 1, 1, 1, 1, 1, 6.265684e-01, 627, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 24, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [201 161 320 1 81], 1, 4, 1, 5, 7.807504e-01, 781, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 25, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [281 121 320], 1, 2, 121, 8, 1.037648e+00, 1038, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 26, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [241 121 81], 1, 2, 121, 5, 7.353335e-01, 735, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 27, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [1 41 81 241 281 161 121], 1, 1, 1, 3, 1.384453e+00, 1384, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 28, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [241 41 121 281 320], 1, 5, 320, 6, 1.225913e+00, 1226, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 29, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [241 281 1 161 41], 1, 1, 241, 2, 1.026748e+00, 1027, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 30, 2, 3, [2 3 4], [1 41 81 121 161 201 241 281 320], [161 1 281], 1, 3, 281, 4, 7.723298e-01, 772, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 31, 2, 3, [1 2 3], [1 41 81 121 161 201 241 281 320], [161 41 320], 2, 3, 320, 2, 8.941284e-01, 894, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 32, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [281 320 81 121 241 41 201], 1, 3, 81, 5, 6.867001e-01, 687, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 33, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [41 161 1 121 281], 2, 3, 1, 8, 1.168283e+00, 1168, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 34, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [320 281 201], 2, 9, 81, 6, 5.295051e-01, 530, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 35, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [281 241 81 121 41 201 161], 2, 3, 81, 8, 7.384556e-01, 738, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 36, 2, 3, [3 4 5], [1 41 81 121 161 201 241 281 320], [161 81 121], 1, 1, 161, 3, 7.157744e-01, 716, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 37, 1, 1, 7, [1 41 81 121 161 201 241 281 320], 320, 1, 1, 320, 7, 7.332589e-01, 733, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 38, 2, 3, [3 4 5], [1 41 81 121 161 201 241 281 320], [201 121 161], 2, 3, 161, 3, 7.432709e-01, 743, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 39, 3, 5, [1 2 3 4 5], [1 41 81 121 161 201 241 281 320], [201 41 281 1 161], 1, 1, 201, 1, 7.364032e-01, 736, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 40, 1, 1, 1, [1 41 81 121 161 201 241 281 320], 81, 1, 1, 81, 1, 4.332914e-01, 433, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 41, 2, 3, [6 7 8], [1 41 81 121 161 201 241 281 320], [81 281 1], 2, 9, 241, 7, 5.710408e-01, 571, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 42, 2, 3, [3 4 5], [1 41 81 121 161 201 241 281 320], [241 41 320], 1, 2, 41, 4, 8.761314e-01, 876, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 43, 1, 1, 1, [1 41 81 121 161 201 241 281 320], 281, 1, 1, 281, 1, 4.457791e-01, 446, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 44, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [1 241 121 201 161 281 320], 1, 2, 241, 3, 7.189926e-01, 719, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 45, 1, 1, 9, [1 41 81 121 161 201 241 281 320], 41, 2, 9, 161, 9, 7.279436e-01, 728, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 46, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [281 201 241], 1, 3, 241, 9, 9.380007e-01, 938, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 47, 1, 1, 6, [1 41 81 121 161 201 241 281 320], 320, 2, 9, 41, 6, 5.391186e-01, 539, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 48, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [281 41 241 121 201], 1, 4, 121, 8, 8.843916e-01, 884, 0, d, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 49, 1, 1, 7, [1 41 81 121 161 201 241 281 320], 81, 2, 9, 201, 7, 4.375873e-01, 438, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 50, 1, 1, 2, [1 41 81 121 161 201 241 281 320], 241, 2, 9, 281, 2, 4.630651e-01, 463, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 51, 3, 5, [3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [201 41 281 121 320], 2, 4, 121, 3, 7.124306e-01, 712, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 52, 3, 5, [4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [1 241 41 320 201], 2, 9, 81, 5, 6.977464e-01, 698, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 53, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [81 41 161 241 1 281 201], 2, 9, 121, 8, 6.754517e-01, 675, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 54, 2, 3, [4 5 6], [1 41 81 121 161 201 241 281 320], [81 320 201], 1, 1, 81, 4, 6.837103e-01, 684, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 55, 4, 7, [1 2 3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [241 201 1 81 161 320 121], 2, 7, 121, 1, 6.538169e-01, 654, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 56, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [121 1 161 81 41 201 320], 1, 7, 320, 8, 1.071285e+00, 1071, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 57, 3, 5, [3 4 5 6 7], [1 41 81 121 161 201 241 281 320], [161 281 121 241 81], 1, 5, 81, 7, 5.358316e-01, 536, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 58, 1, 1, 8, [1 41 81 121 161 201 241 281 320], 281, 1, 1, 281, 8, 6.489860e-01, 649, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 59, 4, 7, [2 3 4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [320 1 201 281 81 161 121], 2, 9, 241, 6, 6.504162e-01, 650, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 60, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [1 81 41 201 320], 2, 9, 121, 9, 7.159389e-01, 716, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 61, 2, 3, [1 2 3], [1 41 81 121 161 201 241 281 320], [201 81 320], 2, 9, 281, 3, 1.053718e+00, 1054, 0, s, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 62, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [1 281 201 161 81], 1, 2, 281, 6, 7.676303e-01, 768, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 63, 2, 3, [7 8 9], [1 41 81 121 161 201 241 281 320], [121 161 1], 2, 9, 281, 8, 1.024119e+00, 1024, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 64, 1, 1, 7, [1 41 81 121 161 201 241 281 320], 320, 2, 9, 81, 7, 7.775999e-01, 778, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 65, 4, 7, [3 4 5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [81 1 241 41 281 201 121], 2, 9, 161, 7, 8.029284e-01, 803, 1, d, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 66, 2, 3, [1 2 3], [1 41 81 121 161 201 241 281 320], [161 1 81], 1, 1, 161, 1, 6.041892e-01, 604, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 67, 3, 5, [5 6 7 8 9], [1 41 81 121 161 201 241 281 320], [1 281 201 320 81], 1, 4, 320, 8, 7.417392e-01, 742, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 68, 1, 1, 3, [1 41 81 121 161 201 241 281 320], 81, 2, 9, 121, 3, 9.428221e-01, 943, 0, s, NA, novel non-match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 69, 2, 3, [5 6 7], [1 41 81 121 161 201 241 281 320], [161 281 41], 2, 3, 41, 5, 7.439062e-01, 744, 1, d, NA, lure
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 70, 1, 1, 7, [1 41 81 121 161 201 241 281 320], 241, 1, 1, 241, 7, 6.741645e-01, 674, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 71, 3, 5, [4 5 6 7 8], [1 41 81 121 161 201 241 281 320], [320 41 121 161 281], 1, 5, 281, 8, 5.950241e-01, 595, 1, s, NA, match
103, 3, INF, Left, 1, SpatialChangeDetection, 3, 72, 3, 5, [2 3 4 5 6], [1 41 81 121 161 201 241 281 320], [320 281 1 81 201], 2, 4, 81, 2, 6.205436e-01, 621, 1, d, NA, lure
103, 3, INF, Left, 2, Precision, 4, 1, 3, 5, [4 5 6 7 8], [45 107 18 218 173], [45 18 218 173 107], 99, 2, 18, 5, 2.536304e+00, 2536, 7, 25, 7, NA
103, 3, INF, Left, 2, Precision, 4, 2, 4, 7, [3 4 5 6 7 8 9], [187 208 99 310 218 269 153], [218 153 99 310 187 208 269], 99, 4, 310, 6, 2.064502e+00, 2065, 40, 350, 40, NA
103, 3, INF, Left, 2, Precision, 4, 3, 1, 1, 4, 159, 159, 99, 1, 159, 4, 1.209451e+00, 1209, 15, 174, 15, NA
103, 3, INF, Left, 2, Precision, 4, 4, 4, 7, [2 3 4 5 6 7 8], [195 85 152 166 250 335 319], [152 335 250 166 195 85 319], 99, 6, 85, 7, 1.835304e+00, 1835, 124, 321, -124, NA
103, 3, INF, Left, 2, Precision, 4, 5, 2, 3, [1 2 3], [107 339 295], [107 295 339], 99, 3, 339, 3, 1.707542e+00, 1708, 10, 349, 10, NA
103, 3, INF, Left, 2, Precision, 4, 6, 2, 3, [1 2 3], [261 297 213], [213 297 261], 99, 1, 213, 1, 1.604333e+00, 1604, 6, 207, -6, NA
103, 3, INF, Left, 2, Precision, 4, 7, 3, 5, [3 4 5 6 7], [171 57 85 319 177], [177 319 171 57 85], 99, 5, 85, 7, 1.878430e+00, 1878, 8, 93, 8, NA
103, 3, INF, Left, 2, Precision, 4, 8, 4, 7, [3 4 5 6 7 8 9], [75 206 172 301 279 293 193], [301 193 75 172 206 293 279], 99, 2, 193, 4, 2.007267e+00, 2007, 100, 293, 100, NA
103, 3, INF, Left, 2, Precision, 4, 9, 2, 3, [1 2 3], [291 25 177], [25 177 291], 99, 2, 177, 2, 2.864477e+00, 2864, 12, 189, 12, NA
103, 3, INF, Left, 2, Precision, 4, 10, 2, 3, [3 4 5], [114 250 328], [114 250 328], 99, 3, 328, 5, 1.305488e+00, 1305, -9311, 9999, NoResp, NA
103, 3, INF, Left, 2, Precision, 4, 11, 3, 5, [3 4 5 6 7], [350 303 66 113 305], [66 350 113 303 305], 99, 3, 113, 5, 1.723423e+00, 1723, 107, 6, -107, NA
103, 3, INF, Left, 2, Precision, 4, 12, 3, 5, [1 2 3 4 5], [223 295 50 354 108], [295 223 50 354 108], 99, 5, 108, 5, 1.836240e+00, 1836, 30, 138, 30, NA
103, 3, INF, Left, 2, Precision, 4, 13, 1, 1, 3, 36, 36, 99, 1, 36, 3, 1.476322e+00, 1476, 14, 22, -14, NA
103, 3, INF, Left, 2, Precision, 4, 14, 3, 5, [2 3 4 5 6], [96 228 44 95 139], [96 95 44 139 228], 99, 4, 139, 5, 1.965486e+00, 1965, 36, 103, -36, NA
103, 3, INF, Left, 2, Precision, 4, 15, 4, 7, [2 3 4 5 6 7 8], [39 183 80 150 139 34 327], [150 327 183 39 139 34 80], 99, 1, 150, 2, 2.030492e+00, 2030, 5, 145, -5, NA
103, 3, INF, Left, 2, Precision, 4, 16, 4, 7, [2 3 4 5 6 7 8], [230 150 216 107 116 14 300], [230 14 107 300 150 216 116], 99, 2, 14, 3, 2.104063e+00, 2104, 166, 208, -166, NA
103, 3, INF, Left, 2, Precision, 4, 17, 1, 1, 6, 249, 249, 99, 1, 249, 6, 1.872584e+00, 1873, 5, 254, 5, NA
103, 3, INF, Left, 2, Precision, 4, 18, 3, 5, [5 6 7 8 9], [6 335 42 145 86], [42 6 86 145 335], 99, 4, 145, 8, 2.490265e+00, 2490, 175, 330, -175, NA
103, 3, INF, Left, 2, Precision, 4, 19, 3, 5, [4 5 6 7 8], [147 109 319 320 329], [147 109 320 329 319], 99, 1, 147, 4, 1.850712e+00, 1851, 74, 221, 74, NA
103, 3, INF, Left, 2, Precision, 4, 20, 1, 1, 3, 222, 222, 99, 1, 222, 3, 1.588490e+00, 1588, 3, 225, 3, NA
103, 3, INF, Left, 2, Precision, 4, 21, 4, 7, [1 2 3 4 5 6 7], [79 58 164 288 249 301 232], [79 288 301 58 164 249 232], 99, 1, 79, 1, 1.692702e+00, 1693, 34, 45, -34, NA
103, 3, INF, Left, 2, Precision, 4, 22, 2, 3, [7 8 9], [129 342 155], [155 342 129], 99, 3, 129, 9, 1.894361e+00, 1894, 0, 129, 0, NA
103, 3, INF, Left, 2, Precision, 4, 23, 1, 1, 2, 324, 324, 99, 1, 324, 2, 1.287841e+00, 1288, 1, 323, -1, NA
103, 3, INF, Left, 2, Precision, 4, 24, 3, 5, [1 2 3 4 5], [147 154 41 265 69], [154 41 147 265 69], 99, 4, 265, 4, 1.729547e+00, 1730, 2, 267, 2, NA
103, 3, INF, Left, 2, Precision, 4, 25, 4, 7, [2 3 4 5 6 7 8], [15 5 332 316 35 327 21], [35 21 15 332 327 316 5], 99, 1, 35, 2, 1.794461e+00, 1794, 13, 22, -13, NA
103, 3, INF, Left, 2, Precision, 4, 26, 3, 5, [5 6 7 8 9], [45 313 342 357 360], [313 45 357 342 360], 99, 1, 313, 5, 1.443799e+00, 1444, 17, 296, -17, NA
103, 3, INF, Left, 2, Precision, 4, 27, 2, 3, [7 8 9], [41 61 245], [41 245 61], 99, 2, 245, 8, 1.549168e+00, 1549, 5, 240, -5, NA
103, 3, INF, Left, 2, Precision, 4, 28, 2, 3, [3 4 5], [24 159 293], [293 159 24], 99, 2, 159, 4, 1.766016e+00, 1766, 127, 32, -127, NA
103, 3, INF, Left, 2, Precision, 4, 29, 3, 5, [2 3 4 5 6], [19 191 79 48 187], [48 79 187 19 191], 99, 1, 48, 2, 1.933984e+00, 1934, 19, 29, -19, NA
103, 3, INF, Left, 2, Precision, 4, 30, 2, 3, [3 4 5], [108 309 359], [309 108 359], 99, 1, 309, 3, 1.703185e+00, 1703, 4, 305, -4, NA
103, 3, INF, Left, 2, Precision, 4, 31, 2, 3, [5 6 7], [275 217 112], [275 112 217], 99, 3, 217, 7, 1.903771e+00, 1904, 22, 239, 22, NA
103, 3, INF, Left, 2, Precision, 4, 32, 2, 3, [1 2 3], [187 26 194], [26 187 194], 99, 1, 26, 1, 4.000420e+00, Time-out, 1, 25, -1, NA
103, 3, INF, Left, 2, Precision, 4, 33, 2, 3, [3 4 5], [16 221 195], [221 16 195], 99, 2, 16, 4, 3.889308e+00, 3889, 9, 25, 9, NA
103, 3, INF, Left, 2, Precision, 4, 34, 4, 7, [2 3 4 5 6 7 8], [139 342 170 79 194 294 197], [294 197 139 194 170 342 79], 99, 6, 342, 7, 2.171664e+00, 2172, 141, 123, 141, NA
103, 3, INF, Left, 2, Precision, 4, 35, 4, 7, [3 4 5 6 7 8 9], [271 300 240 39 229 91 113], [91 271 39 229 300 240 113], 99, 6, 240, 8, 1.668185e+00, 1668, 2, 238, -2, NA
103, 3, INF, Left, 2, Precision, 4, 36, 1, 1, 5, 191, 191, 99, 1, 191, 5, 1.196878e+00, 1197, 3, 194, 3, NA
103, 3, INF, Left, 2, Precision, 4, 37, 1, 1, 3, 16, 16, 99, 1, 16, 3, 1.510120e+00, 1510, 1, 17, 1, NA
103, 3, INF, Left, 2, Precision, 4, 38, 1, 1, 6, 32, 32, 99, 1, 32, 6, 1.679902e+00, 1680, 3, 29, -3, NA
103, 3, INF, Left, 2, Precision, 4, 39, 2, 3, [3 4 5], [151 105 138], [105 151 138], 99, 3, 138, 5, 1.888469e+00, 1888, 2, 140, 2, NA
103, 3, INF, Left, 2, Precision, 4, 40, 3, 5, [2 3 4 5 6], [221 50 19 240 170], [170 19 240 221 50], 99, 2, 19, 3, 2.866045e+00, 2866, 17, 36, 17, NA
103, 3, INF, Left, 2, Precision, 4, 41, 4, 7, [3 4 5 6 7 8 9], [198 259 145 191 50 358 100], [50 259 358 100 198 191 145], 99, 7, 145, 9, 1.938849e+00, 1939, 116, 29, -116, NA
103, 3, INF, Left, 2, Precision, 4, 42, 3, 5, [5 6 7 8 9], [49 116 211 175 275], [175 116 211 49 275], 99, 2, 116, 6, 1.820742e+00, 1821, 79, 195, 79, NA
103, 3, INF, Left, 2, Precision, 4, 43, 2, 3, [3 4 5], [164 359 77], [77 359 164], 99, 1, 77, 3, 1.703221e+00, 1703, 36, 41, -36, NA
103, 3, INF, Left, 2, Precision, 4, 44, 1, 1, 2, 189, 189, 99, 1, 189, 2, 1.871347e+00, 1871, 1, 188, -1, NA
103, 3, INF, Left, 2, Precision, 4, 45, 3, 5, [2 3 4 5 6], [331 135 77 260 122], [331 135 122 260 77], 99, 5, 77, 6, 2.400862e+00, 2401, 30, 47, -30, NA
103, 3, INF, Left, 2, Precision, 4, 46, 3, 5, [5 6 7 8 9], [333 267 289 182 82], [82 182 333 289 267], 99, 3, 333, 7, 1.952600e+00, 1953, 52, 281, -52, NA
103, 3, INF, Left, 2, Precision, 4, 47, 1, 1, 5, 228, 228, 99, 1, 228, 5, 1.834264e+00, 1834, 1, 227, -1, NA
103, 3, INF, Left, 2, Precision, 4, 48, 1, 1, 8, 169, 169, 99, 1, 169, 8, 1.890052e+00, 1890, 14, 183, 14, NA
103, 3, INF, Left, 2, Precision, 4, 49, 2, 3, [1 2 3], [56 54 354], [56 354 54], 99, 1, 56, 1, 1.535458e+00, 1535, 13, 43, -13, NA
103, 3, INF, Left, 2, Precision, 4, 50, 4, 7, [2 3 4 5 6 7 8], [6 24 176 25 108 139 307], [25 6 139 108 307 24 176], 99, 1, 25, 2, 1.488070e+00, 1488, 2, 23, -2, NA
103, 3, INF, Left, 2, Precision, 4, 51, 3, 5, [4 5 6 7 8], [352 79 160 314 28], [160 28 352 314 79], 99, 3, 352, 6, 2.373053e+00, 2373, 180, 172, 180, NA
